lv1_code,inventory.1.inventory_source,inventory.1.sku,inventory.1.qty,inventory.1.stock_availability,inventory.1.style,inventory.1.available_qty
1806ALM03_blue_xs,CO,1806ALM03_blue_xs,15,in_stock,dynamic,15
1806ALM03_blue_sm,CO,1806ALM03_blue_sm,20,in_stock,dynamic,20
1806ALM03_blue_md,CO,1806ALM03_blue_md,10,in_stock,dynamic,10
1806ALM03_blue_lg,CO,1806ALM03_blue_lg,9,in_stock,dynamic,9
1786ALM08_blue_xs,CO,1786ALM08_blue_xs,6,in_stock,dynamic,6
1786ALM08_blue_sm,CO,1786ALM08_blue_sm,4,in_stock,dynamic,4
1786ALM08_blue_md,CO,1786ALM08_blue_md,7,in_stock,dynamic,7
1786ALM08_blue_lg,CO,1786ALM08_blue_lg,11,in_stock,dynamic,11
1849ATT01_black_sm,CO,1849ATT01_black_sm,22,in_stock,dynamic,22
1849ATT01_black_md,CO,1849ATT01_black_md,3,in_stock,dynamic,3
1849ATT01_black_lg,CO,1849ATT01_black_lg,8,in_stock,dynamic,8
1888ATT03_blue_sm,CO,1888ATT03_blue_sm,12,in_stock,dynamic,12
1888ATT03_blue_md,CO,1888ATT03_blue_md,8,in_stock,dynamic,8
1888ATT03_blue_lg,CO,1888ATT03_blue_lg,5,in_stock,dynamic,5
1795APA05_blue_sm,CO,1795APA05_blue_sm,4,in_stock,dynamic,4
1795APA05_blue_md,CO,1795APA05_blue_md,23,in_stock,dynamic,23
1795APA05_blue_lg,CO,1795APA05_blue_lg,2,in_stock,dynamic,2
1883ATT02_beige_sm,CO,1883ATT02_beige_sm,5,in_stock,dynamic,5
1883ATT02_beige_md,CO,1883ATT02_beige_md,4,in_stock,dynamic,4
1883ATT02_beige_lg,CO,1883ATT02_beige_lg,7,in_stock,dynamic,7
1892ALY01_gray_sm,CO,1892ALY01_gray_sm,9,in_stock,dynamic,9
1892ALY01_gray_md,CO,1892ALY01_gray_md,15,in_stock,dynamic,15
1892ALY01_gray_lg,CO,1892ALY01_gray_lg,20,in_stock,dynamic,20
1869ALS03_gray_sm,CO,1869ALS03_gray_sm,10,in_stock,dynamic,10
1869ALS03_gray_md,CO,1869ALS03_gray_md,9,in_stock,dynamic,9
1869ALS03_gray_lg,CO,1869ALS03_gray_lg,6,in_stock,dynamic,6
1889AHL01_gray_sm,CO,1889AHL01_gray_sm,4,in_stock,dynamic,4
1889AHL01_gray_md,CO,1889AHL01_gray_md,7,in_stock,dynamic,7
1889AHL01_gray_lg,CO,1889AHL01_gray_lg,11,in_stock,dynamic,11
1868ASB01_green_sm,CO,1868ASB01_green_sm,22,in_stock,dynamic,22
1868ASB01_green_md,CO,1868ASB01_green_md,3,in_stock,dynamic,3
1868ASB01_green_lg,CO,1868ASB01_green_lg,8,in_stock,dynamic,8
1760ASB07_black_sm,CO,1760ASB07_black_sm,12,in_stock,dynamic,12
1760ASB07_black_md,CO,1760ASB07_black_md,8,in_stock,dynamic,8
1760ASB07_black_lg,CO,1760ASB07_black_lg,5,in_stock,dynamic,5
1881ASB01_green_sm,CO,1881ASB01_green_sm,4,in_stock,dynamic,4
1881ASB01_green_md,CO,1881ASB01_green_md,23,in_stock,dynamic,23
1881ASB01_green_lg,CO,1881ASB01_green_lg,2,in_stock,dynamic,2
1873ASB01_black_sm,CO,1873ASB01_black_sm,5,in_stock,dynamic,5
1873ASB01_black_md,CO,1873ASB01_black_md,4,in_stock,dynamic,4
1873ASB01_black_lg,CO,1873ASB01_black_lg,7,in_stock,dynamic,7
1765ASB03_black_sm,CO,1765ASB03_black_sm,9,in_stock,dynamic,9
1765ASB03_black_md,CO,1765ASB03_black_md,15,in_stock,dynamic,15
1765ASB03_black_lg,CO,1765ASB03_black_lg,20,in_stock,dynamic,20
1827ASB04_green_sm,CO,1827ASB04_green_sm,10,in_stock,dynamic,10
1827ASB04_green_md,CO,1827ASB04_green_md,9,in_stock,dynamic,9
1827ASB04_green_lg,CO,1827ASB04_green_lg,6,in_stock,dynamic,6
1876ASH02_gray_xs,CO,1876ASH02_gray_xs,4,in_stock,dynamic,4
1876ASH02_gray_sm,CO,1876ASH02_gray_sm,7,in_stock,dynamic,7
1876ASH02_gray_md,CO,1876ASH02_gray_md,11,in_stock,dynamic,11
1876ASH02_gray_lg,CO,1876ASH02_gray_lg,22,in_stock,dynamic,22
1863ALM04_green_xs,CO,1863ALM04_green_xs,3,in_stock,dynamic,3
1863ALM04_green_sm,CO,1863ALM04_green_sm,8,in_stock,dynamic,8
1863ALM04_green_md,CO,1863ALM04_green_md,12,in_stock,dynamic,12
1863ALM04_green_lg,CO,1863ALM04_green_lg,8,in_stock,dynamic,8
1866ALM02_green_xs,CO,1866ALM02_green_xs,5,in_stock,dynamic,5
1866ALM02_green_sm,CO,1866ALM02_green_sm,4,in_stock,dynamic,4
1866ALM02_green_md,CO,1866ALM02_green_md,23,in_stock,dynamic,23
1866ALM02_green_lg,CO,1866ALM02_green_lg,2,in_stock,dynamic,2
1791ALM02_green_xs,CO,1791ALM02_green_xs,5,in_stock,dynamic,5
1791ALM02_green_sm,CO,1791ALM02_green_sm,4,in_stock,dynamic,4
1791ALM02_green_md,CO,1791ALM02_green_md,7,in_stock,dynamic,7
1791ALM02_green_lg,CO,1791ALM02_green_lg,9,in_stock,dynamic,9
1813ALM08_gray_xs,CO,1813ALM08_gray_xs,15,in_stock,dynamic,15
1813ALM08_gray_sm,CO,1813ALM08_gray_sm,20,in_stock,dynamic,20
1813ALM08_gray_md,CO,1813ALM08_gray_md,10,in_stock,dynamic,10
1813ALM08_gray_lg,CO,1813ALM08_gray_lg,9,in_stock,dynamic,9
1786ALM05_green_xs,CO,1786ALM05_green_xs,6,in_stock,dynamic,6
1786ALM05_green_sm,CO,1786ALM05_green_sm,4,in_stock,dynamic,4
1786ALM05_green_md,CO,1786ALM05_green_md,7,in_stock,dynamic,7
1786ALM05_green_lg,CO,1786ALM05_green_lg,11,in_stock,dynamic,11
1833ALL02_green_xs,CO,1833ALL02_green_xs,22,in_stock,dynamic,22
1833ALL02_green_sm,CO,1833ALL02_green_sm,3,in_stock,dynamic,3
1833ALL02_green_md,CO,1833ALL02_green_md,8,in_stock,dynamic,8
1833ALL02_green_lg,CO,1833ALL02_green_lg,12,in_stock,dynamic,12
1823ALL03_black_xs,CO,1823ALL03_black_xs,8,in_stock,dynamic,8
1823ALL03_black_sm,CO,1823ALL03_black_sm,5,in_stock,dynamic,5
1823ALL03_black_md,CO,1823ALL03_black_md,4,in_stock,dynamic,4
1823ALL03_black_lg,CO,1823ALL03_black_lg,23,in_stock,dynamic,23
1877AJG01_black_sm,CO,1877AJG01_black_sm,2,in_stock,dynamic,2
1877AJG01_black_md,CO,1877AJG01_black_md,5,in_stock,dynamic,5
1877AJG01_black_lg,CO,1877AJG01_black_lg,4,in_stock,dynamic,4
1886ASH03_green_xs,CO,1886ASH03_green_xs,7,in_stock,dynamic,7
1886ASH03_green_sm,CO,1886ASH03_green_sm,9,in_stock,dynamic,9
1886ASH03_green_md,CO,1886ASH03_green_md,15,in_stock,dynamic,15
1886ASH03_green_lg,CO,1886ASH03_green_lg,20,in_stock,dynamic,20
1888ATT01_green_sm,CO,1888ATT01_green_sm,10,in_stock,dynamic,10
1888ATT01_green_md,CO,1888ATT01_green_md,9,in_stock,dynamic,9
1888ATT01_green_lg,CO,1888ATT01_green_lg,6,in_stock,dynamic,6
1883ATT04_blue_sm,CO,1883ATT04_blue_sm,4,in_stock,dynamic,4
1883ATT04_blue_md,CO,1883ATT04_blue_md,7,in_stock,dynamic,7
1883ATT04_blue_lg,CO,1883ATT04_blue_lg,11,in_stock,dynamic,11
1883ATT05_black_sm,CO,1883ATT05_black_sm,22,in_stock,dynamic,22
1883ATT05_black_md,CO,1883ATT05_black_md,3,in_stock,dynamic,3
1883ATT05_black_lg,CO,1883ATT05_black_lg,8,in_stock,dynamic,8
1892ALY03_blue_sm,CO,1892ALY03_blue_sm,12,in_stock,dynamic,12
1892ALY03_blue_md,CO,1892ALY03_blue_md,8,in_stock,dynamic,8
1892ALY03_blue_lg,CO,1892ALY03_blue_lg,5,in_stock,dynamic,5
1880ATS03_gray_sm,CO,1880ATS03_gray_sm,4,in_stock,dynamic,4
1880ATS03_gray_md,CO,1880ATS03_gray_md,23,in_stock,dynamic,23
1880ATS03_gray_lg,CO,1880ATS03_gray_lg,2,in_stock,dynamic,2
1869ALS01_aquamarine_sm,CO,1869ALS01_aquamarine_sm,5,in_stock,dynamic,5
1869ALS01_aquamarine_md,CO,1869ALS01_aquamarine_md,4,in_stock,dynamic,4
1869ALS01_aquamarine_lg,CO,1869ALS01_aquamarine_lg,7,in_stock,dynamic,7
1890ASA01_gray_sm,CO,1890ASA01_gray_sm,9,in_stock,dynamic,9
1890ASA01_gray_md,CO,1890ASA01_gray_md,15,in_stock,dynamic,15
1890ASA01_gray_lg,CO,1890ASA01_gray_lg,20,in_stock,dynamic,20
1864ALY02_aquamarine_sm,CO,1864ALY02_aquamarine_sm,10,in_stock,dynamic,10
1864ALY02_aquamarine_md,CO,1864ALY02_aquamarine_md,9,in_stock,dynamic,9
1864ALY02_aquamarine_lg,CO,1864ALY02_aquamarine_lg,6,in_stock,dynamic,6
1865AHL02_aquamarine_sm,CO,1865AHL02_aquamarine_sm,4,in_stock,dynamic,4
1865AHL02_aquamarine_md,CO,1865AHL02_aquamarine_md,7,in_stock,dynamic,7
1865AHL02_aquamarine_lg,CO,1865AHL02_aquamarine_lg,11,in_stock,dynamic,11
1878AVS01_gray_sm,CO,1878AVS01_gray_sm,22,in_stock,dynamic,22
1878AVS01_gray_md,CO,1878AVS01_gray_md,3,in_stock,dynamic,3
1878AVS01_gray_lg,CO,1878AVS01_gray_lg,8,in_stock,dynamic,8
1845AJK02_green_sm,CO,1845AJK02_green_sm,12,in_stock,dynamic,12
1845AJK02_green_md,CO,1845AJK02_green_md,8,in_stock,dynamic,8
1845AJK02_green_lg,CO,1845AJK02_green_lg,5,in_stock,dynamic,5
1885ASH02_green_xs,CO,1885ASH02_green_xs,4,in_stock,dynamic,4
1885ASH02_green_sm,CO,1885ASH02_green_sm,23,in_stock,dynamic,23
1885ASH02_green_md,CO,1885ASH02_green_md,2,in_stock,dynamic,2
1885ASH02_green_lg,CO,1885ASH02_green_lg,5,in_stock,dynamic,5
1871ASB01_pink_sm,CO,1871ASB01_pink_sm,4,in_stock,dynamic,4
1871ASB01_pink_md,CO,1871ASB01_pink_md,7,in_stock,dynamic,7
1871ASB01_pink_lg,CO,1871ASB01_pink_lg,9,in_stock,dynamic,9
1779ASB05_gray_sm,CO,1779ASB05_gray_sm,15,in_stock,dynamic,15
1779ASB05_gray_md,CO,1779ASB05_gray_md,20,in_stock,dynamic,20
1779ASB05_gray_lg,CO,1779ASB05_gray_lg,10,in_stock,dynamic,10
1760ASB06_gray_sm,CO,1760ASB06_gray_sm,9,in_stock,dynamic,9
1760ASB06_gray_md,CO,1760ASB06_gray_md,6,in_stock,dynamic,6
1760ASB06_gray_lg,CO,1760ASB06_gray_lg,4,in_stock,dynamic,4
1881ASB02_gray_sm,CO,1881ASB02_gray_sm,7,in_stock,dynamic,7
1881ASB02_gray_md,CO,1881ASB02_gray_md,11,in_stock,dynamic,11
1881ASB02_gray_lg,CO,1881ASB02_gray_lg,22,in_stock,dynamic,22
1835ALC03_gray_xs,CO,1835ALC03_gray_xs,3,in_stock,dynamic,3
1835ALC03_gray_sm,CO,1835ALC03_gray_sm,8,in_stock,dynamic,8
1835ALC03_gray_md,CO,1835ALC03_gray_md,12,in_stock,dynamic,12
1835ALC03_gray_lg,CO,1835ALC03_gray_lg,8,in_stock,dynamic,8
1786ALC06_pink_xs,CO,1786ALC06_pink_xs,5,in_stock,dynamic,5
1786ALC06_pink_sm,CO,1786ALC06_pink_sm,4,in_stock,dynamic,4
1786ALC06_pink_md,CO,1786ALC06_pink_md,23,in_stock,dynamic,23
1786ALC06_pink_lg,CO,1786ALC06_pink_lg,2,in_stock,dynamic,2
1863ALM05_gray_xs,CO,1863ALM05_gray_xs,5,in_stock,dynamic,5
1863ALM05_gray_sm,CO,1863ALM05_gray_sm,4,in_stock,dynamic,4
1863ALM05_gray_md,CO,1863ALM05_gray_md,7,in_stock,dynamic,7
1863ALM05_gray_lg,CO,1863ALM05_gray_lg,9,in_stock,dynamic,9
1866ALM01_gray_xs,CO,1866ALM01_gray_xs,15,in_stock,dynamic,15
1866ALM01_gray_sm,CO,1866ALM01_gray_sm,20,in_stock,dynamic,20
1866ALM01_gray_md,CO,1866ALM01_gray_md,10,in_stock,dynamic,10
1866ALM01_gray_lg,CO,1866ALM01_gray_lg,9,in_stock,dynamic,9
1825ALM04_black_xs,CO,1825ALM04_black_xs,6,in_stock,dynamic,6
1825ALM04_black_sm,CO,1825ALM04_black_sm,4,in_stock,dynamic,4
1825ALM04_black_md,CO,1825ALM04_black_md,7,in_stock,dynamic,7
1825ALM04_black_lg,CO,1825ALM04_black_lg,11,in_stock,dynamic,11
1823ALL04_gray_xs,CO,1823ALL04_gray_xs,22,in_stock,dynamic,22
1823ALL04_gray_sm,CO,1823ALL04_gray_sm,3,in_stock,dynamic,3
1823ALL04_gray_md,CO,1823ALL04_gray_md,8,in_stock,dynamic,8
1823ALL04_gray_lg,CO,1823ALL04_gray_lg,12,in_stock,dynamic,12
1822ALL04_gray_xs,CO,1822ALL04_gray_xs,8,in_stock,dynamic,8
1822ALL04_gray_sm,CO,1822ALL04_gray_sm,5,in_stock,dynamic,5
1822ALL04_gray_md,CO,1822ALL04_gray_md,4,in_stock,dynamic,4
1822ALL04_gray_lg,CO,1822ALL04_gray_lg,23,in_stock,dynamic,23
1795APA04_white_sm,CO,1795APA04_white_sm,2,in_stock,dynamic,2
1795APA04_white_md,CO,1795APA04_white_md,5,in_stock,dynamic,5
1795APA04_white_lg,CO,1795APA04_white_lg,4,in_stock,dynamic,4
1888ATT02_white_sm,CO,1888ATT02_white_sm,7,in_stock,dynamic,7
1888ATT02_white_md,CO,1888ATT02_white_md,9,in_stock,dynamic,9
1888ATT02_white_lg,CO,1888ATT02_white_lg,15,in_stock,dynamic,15
1883ATT06_beige_sm,CO,1883ATT06_beige_sm,20,in_stock,dynamic,20
1883ATT06_beige_md,CO,1883ATT06_beige_md,10,in_stock,dynamic,10
1883ATT06_beige_lg,CO,1883ATT06_beige_lg,9,in_stock,dynamic,9
1883ATT01_white_sm,CO,1883ATT01_white_sm,6,in_stock,dynamic,6
1883ATT01_white_md,CO,1883ATT01_white_md,4,in_stock,dynamic,4
1883ATT01_white_lg,CO,1883ATT01_white_lg,7,in_stock,dynamic,7
1892ALY02_orange_sm,CO,1892ALY02_orange_sm,11,in_stock,dynamic,11
1892ALY02_orange_md,CO,1892ALY02_orange_md,22,in_stock,dynamic,22
1892ALY02_orange_lg,CO,1892ALY02_orange_lg,3,in_stock,dynamic,3
1880ATS02_white_sm,CO,1880ATS02_white_sm,8,in_stock,dynamic,8
1880ATS02_white_md,CO,1880ATS02_white_md,12,in_stock,dynamic,12
1880ATS02_white_lg,CO,1880ATS02_white_lg,8,in_stock,dynamic,8
1787ALY04_gray_sm,CO,1787ALY04_gray_sm,5,in_stock,dynamic,5
1787ALY04_gray_md,CO,1787ALY04_gray_md,4,in_stock,dynamic,4
1787ALY04_gray_lg,CO,1787ALY04_gray_lg,23,in_stock,dynamic,23
1884ALY01_white_sm,CO,1884ALY01_white_sm,2,in_stock,dynamic,2
1884ALY01_white_md,CO,1884ALY01_white_md,5,in_stock,dynamic,5
1884ALY01_white_lg,CO,1884ALY01_white_lg,4,in_stock,dynamic,4
1869ALS02_pink_sm,CO,1869ALS02_pink_sm,7,in_stock,dynamic,7
1869ALS02_pink_md,CO,1869ALS02_pink_md,9,in_stock,dynamic,9
1869ALS02_pink_lg,CO,1869ALS02_pink_lg,15,in_stock,dynamic,15
1864ALY01_white_sm,CO,1864ALY01_white_sm,20,in_stock,dynamic,20
1864ALY01_white_md,CO,1864ALY01_white_md,10,in_stock,dynamic,10
1864ALY01_white_lg,CO,1864ALY01_white_lg,9,in_stock,dynamic,9
1865AHL01_white_sm,CO,1865AHL01_white_sm,6,in_stock,dynamic,6
1865AHL01_white_md,CO,1865AHL01_white_md,4,in_stock,dynamic,4
1865AHL01_white_lg,CO,1865AHL01_white_lg,7,in_stock,dynamic,7
1870AJK01_assorted_sm,CO,1870AJK01_assorted_sm,11,in_stock,dynamic,11
1870AJK01_assorted_md,CO,1870AJK01_assorted_md,22,in_stock,dynamic,22
1870AJK01_assorted_lg,CO,1870AJK01_assorted_lg,3,in_stock,dynamic,3
1845AJK03_gray_sm,CO,1845AJK03_gray_sm,8,in_stock,dynamic,8
1845AJK03_gray_md,CO,1845AJK03_gray_md,12,in_stock,dynamic,12
1845AJK03_gray_lg,CO,1845AJK03_gray_lg,8,in_stock,dynamic,8
1885ASH01_gray_xs,CO,1885ASH01_gray_xs,5,in_stock,dynamic,5
1885ASH01_gray_sm,CO,1885ASH01_gray_sm,4,in_stock,dynamic,4
1885ASH01_gray_md,CO,1885ASH01_gray_md,23,in_stock,dynamic,23
1885ASH01_gray_lg,CO,1885ASH01_gray_lg,2,in_stock,dynamic,2
