lv1_code,product_class_name,image.1.url,image.1.description,image.1.is_primary,image.1.tag_list,image.2.url,image.2.description,image.2.is_primary,image.2.tag_list,image.3.url,image.3.description,image.3.is_primary,image.3.tag_list,image.4.url,image.4.description,image.4.is_primary,image.4.tag_list,image.5.url,image.5.description,image.5.is_primary,image.5.tag_list,image.6.url,image.6.description,image.6.is_primary,image.6.tag_list,image.7.url,image.7.description,image.7.is_primary,image.7.tag_list,image.8.url,image.8.description,image.8.is_primary,image.8.tag_list
1845ajk03_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525636905/Summer2018/1845AJK03_gray_3.jpg,1845AJK03_gray_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525636910/Summer2018/1845AJK03_gray_4.jpg,1845AJK03_gray_3,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1885ash01_gris,Colour,https://res.cloudinary.com/maaji/image/upload/v1525744422/Summer2018/1885ASH01_gray_1.jpg,1885ASH01_gray_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525744429/Summer2018/1885ASH01_gray_2.jpg,1885ASH01_gray_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1467cct01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528332844/Spring2018/1467CCT01_blue_1.jpg,1467CCT01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528332845/Spring2018/1467CCT01_blue_2.jpg,1467CCT01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1468cpa01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528333119/Spring2018/1468CPA01_blue_1.jpg,1468CPA01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528333120/Spring2018/1468CPA01_blue_2.jpg,1468CPA01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1470cro01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528333654/Spring2018/1470CRO01_blue_3.jpg,1470CRO01_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528333655/Spring2018/1470CRO01_blue_4.jpg,1470CRO01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1438csd02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528331353/Spring2018/1438CSD02_blue_3.jpg,1438CSD02_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528331354/Spring2018/1438CSD02_blue_4.jpg,1438CSD02_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1464cpa01_rosado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528332029/Spring2018/1464CPA01_pink_1.jpg,1464CPA01_pink_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528332029/Spring2018/1464CPA01_pink_2.jpg,1464CPA01_pink_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1471csd01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528333657/Spring2018/1471CSD01_blue_3.jpg,1471CSD01_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528333658/Spring2018/1471CSD01_blue_4.jpg,1471CSD01_blue_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528333659/Spring2018/1471CSD01_blue_7.jpg,1471CSD01_blue_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528333660/Spring2018/1471CSD01_blue_8.jpg,1471CSD01_blue_8,no,hi-res,,,,,,,,,,,,,,,,
1472csd01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528334238/Spring2018/1472CSD01_blue_3.jpg,1472CSD01_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528334238/Spring2018/1472CSD01_blue_4.jpg,1472CSD01_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1469cks01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528333123/Spring2018/1469CKS01_blue_1.jpg,1469CKS01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528333123/Spring2018/1469CKS01_blue_2.jpg,1469CKS01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1461csd01_rosado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528331583/Spring2018/1461CSD01_pink_3.jpg,1461CSD01_pink_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528331584/Spring2018/1461CSD01_pink_4.jpg,1462CSD01_pink_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1378cpa01_morado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528329102/Spring2018/1378CPA01_purple_1.jpg,1378CPA01_purple_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528329103/Spring2018/1378CPA01_purple_2.jpg,1378CPA01_purple_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1426csh01_morado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528330755/Spring2018/1426CSH01_purple_1.jpg,1426CSH01_purple_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528330756/Spring2018/1426CSH01_purple_2.jpg,1426CSH01_purple_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1463cld01_morado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528331822/Spring2018/1463CLD01_purple_3.jpg,1463CLD01_purple_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528331823/Spring2018/1463CLD01_purple_4.jpg,1463CLD01_purple_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1420csd01_morado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528329104/Spring2018/1420CSD01_purple_3.jpg,1420CSD01_purple_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528329441/Spring2018/1420CSD01_purple_4.jpg,1420CSD01_purple_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528329442/Spring2018/1420CSD01_purple_7.jpg,1420CSD01_purple_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528329443/Spring2018/1420CSD01_purple_8.jpg,1420CSD01_purple_8,no,hi-res,,,,,,,,,,,,,,,,
1465cro01_morado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528332236/Spring2018/1465CRO01_purple_3.jpg,1465CRO01_purple_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528332237/Spring2018/1465CRO01_purple_4.jpg,1465CRO01_purple_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1422csd02_vinotinto,Colour,https://res.cloudinary.com/maaji/image/upload/v1528330294/Spring2018/1422CSD02_wine_3.jpg,1422CSD02_wine_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528330295/Spring2018/1422CSD02_wine_4.jpg,1422CSD02_wine_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3046shn01_vinotinto,Colour,https://res.cloudinary.com/maaji/image/upload/v1528408116/Spring2018/3046SHN01_wine_1.jpg,3046SHN01_wine_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528408116/Spring2018/3046SHN01_wine_2.jpg,3046SHN01_wine_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528408118/Spring2018/3046SHN01_wine_5.jpg,3046SHN01_wine_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528408118/Spring2018/3046SHN01_wine_6.jpg,3046SHN01_wine_6,no,hi-res,,,,,,,,,,,,,,,,
2113sft01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528395190/Spring2018/2113SFT01_purple_1.jpg,2113SFT01_purple_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528395191/Spring2018/2113SFT01_purple_2.jpg,2113SFT01_purple_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3045sft01_vinotinto,Colour,https://res.cloudinary.com/maaji/image/upload/v1528407314/Spring2018/3045SFT01_wine_1.jpg,3045SFT01_wine_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528407314/Spring2018/3045SFT01_wine_2.jpg,3045SFT01_wine_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528407315/Spring2018/3045SFT01_wine_5.jpg,3045SFT01_wine_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528407317/Spring2018/3045SFT01_wine_6.jpg,3045SFT01_wine_6,no,hi-res,,,,,,,,,,,,,,,,
2112sfa01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528394494/Spring2018/2112SFA01_wine_1.jpg,2112SFA01_wine_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528394495/Spring2018/2112SFA01_wine_2.jpg,2112SFA01_wine_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528394496/Spring2018/2112SFA01_wine_7.jpg,2112SFA01_wine_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528394497/Spring2018/2112SFA01_wine_8.jpg,2112SFA01_wine_8,no,hi-res,,,,,,,,,,,,,,,,
2115sse01_vinotinto,Colour,https://res.cloudinary.com/maaji/image/upload/v1528396615/Spring2018/2115SSE01_wine_1.jpg,2115SSE01_wine_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528396616/Spring2018/2115SSE01_wine_2.jpg,2115SSE01_wine_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3047sfh01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528408485/Spring2018/3047SFH01_red_1.jpg,3047SFH01_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528408486/Spring2018/3047SFH01_red_2.jpg,3047SFH01_red_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528408487/Spring2018/3047SFH01_red_5.jpg,3047SFH01_red_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528408488/Spring2018/3047SFH01_red_6.jpg,3047SFH01_red_6,no,hi-res,,,,,,,,,,,,,,,,
2117ssp01_vinotinto,Colour,https://res.cloudinary.com/maaji/image/upload/v1528397690/Spring2018/2117SSP01_wine_1.jpg,2117SSP01_wine_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528397691/Spring2018/2117SSP01_wine_2.jpg,2117SSP01_wine_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3049sfa01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528416245/Spring2018/3049SFA01_red_1.jpg,3049SFA01_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528416246/Spring2018/3049SFA01_red_2.jpg,3049SFA01_red_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528416246/Spring2018/3049SFA01_red_3.jpg,3049SFA01_red_3,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528416247/Spring2018/3049SFA01_red_4.jpg,3049SFA01_red_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528416248/Spring2018/3049SFA01_red_5.jpg,3049SFA01_red_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528416249/Spring2018/3049SFA01_red_6.jpg,3049SFA01_red_6,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528416250/Spring2018/3049SFA01_red_7.jpg,3049SFA01_red_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528416250/Spring2018/3049SFA01_red_8.jpg,3049SFA01_red_8,no,hi-res
3054sfa01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528420163/Spring2018/3054SFA01_blue_1.jpg,3054SFA01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528420164/Spring2018/3054SFA01_blue_2.jpg,3054SFA01_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528420165/Spring2018/3054SFA01_blue_3.jpg,3054SFA01_blue_3,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528420166/Spring2018/3054SFA01_blue_4.jpg,3054SFA01_blue_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528420167/Spring2018/3054SFA01_blue_5.jpg,3054SFA01_blue_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528420168/Spring2018/3054SFA01_blue_6.jpg,3054SFA01_blue_6,noo,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528420169/Spring2018/3054SFA01_blue_7.jpg,3054SFA01_blue_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528420169/Spring2018/3054SFA01_blue_8.jpg,3054SFA01_blue_8,no,hi-res
1520sfh01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528334995/Spring2018/1520SFH01_blue_1.jpg,1520SFH01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528334996/Spring2018/1520SFH01_blue_2.jpg,1520SFH01_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528334998/Spring2018/1520SFH01_blue_5.jpg,1520SFH01_blue_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528334999/Spring2018/1520SFH01_blue_6.jpg,1520SFH01_blue_6,no,hi-res,,,,,,,,,,,,,,,,
3053sfa01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528419528/Spring2018/3053SFA01_blue_1.jpg,3053SFA01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528419529/Spring2018/3053SFA01_blue_2.jpg,30553SFA01_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528419530/Spring2018/3053SFA01_blue_5.jpg,3053SFA01_blue_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528419530/Spring2018/3053SFA01_blue_6.jpg,3053SFA01_blue_6,no,hi-res,,,,,,,,,,,,,,,,
2121shn01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528398848/Spring2018/2121SHN01_blue_1.jpg,2121SHN01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528398849/Spring2018/2121SHN01_blue_2.jpg,2121SHN01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1929sfa02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528336179/Spring2018/1929SFA02_blue_1.jpg,1929SFA02_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528336179/Spring2018/1929SFA02_blue_2.jpg,1929SFA02_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2033sun01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528389044/Spring2018/2033SUN01_blue_1.jpg,2033SUN01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528389045/Spring2018/2033SUN01_blue_2.jpg,2033SUN01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2113sft02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528395672/Spring2018/2113SFT02_blue_1.jpg,2113SFT02_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528395673/Spring2018/2113SFT02_blue_2.jpg,2113SFT02_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2125ssp01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528401632/Spring2018/2125SSP01_blue_1.jpg,2125SSP01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528401633/Spring2018/2125SSP01_blue_2.jpg,2125SSP01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2128sfa01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528402764/Spring2018/2128SFA01_blue_1.jpg,2128SFA01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528402764/Spring2018/2128SFA01_blue_2.jpg,2128SFA01_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528402765/Spring2018/2128SFA01_blue_7.jpg,2128SFA01_blue_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528402766/Spring2018/2128SFA01_blue_8.jpg,2128SFA01_blue_8,no,hi-res,,,,,,,,,,,,,,,,
2129sba01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528403302/Spring2018/2129SBA01_blue_1.jpg,2129SBA01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528403307/Spring2018/2129SBA01_blue_2.jpg,2129SBA01_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528403307/Spring2018/2129SBA01_blue_7.jpg,2129SBA01_blue_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528403308/Spring2018/2129SBA01_blue_8.jpg,2129SBA01_blue_8,no,hi-res,,,,,,,,,,,,,,,,
2127sfh01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528402043/Spring2018/2127SFH01_blue_1.jpg,2127SFH01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528402044/Spring2018/2127SFH01_blue_2.jpg,2127SFH01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
3049sfa02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528417565/Spring2018/3049SFA02_blue_1.jpg,3049SFA02_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417566/Spring2018/3049SFA02_blue_2.jpg,3049SFA02_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417567/Spring2018/3049SFA02_blue_3.jpg,3049SFA02_blue_3,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417568/Spring2018/3049SFA02_blue_4.jpg,3049SFA01_blue_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417568/Spring2018/3049SFA02_blue_5.jpg,3049SFA02_blue_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417569/Spring2018/3049SFA02_blue_6.jpg,3049SFA02_blue_6,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417570/Spring2018/3049SFA02_blue_7.jpg,3049SFA02_blue_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528417571/Spring2018/3049SFA02_blue_8.jpg,3049SFA02_blue_8,no,hi-res
3051sse01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528418469/Spring2018/3051SSE01_blue_1.jpg,3051SSE01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528418471/Spring2018/3051SSE01_blue_2.jpg,3051SSE01_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528418471/Spring2018/3051SSE01_blue_5.jpg,3051SSE01_blue_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528418472/Spring2018/3051SSE01_blue_6.jpg,3051SSE01_blue_6,no,hi-res,,,,,,,,,,,,,,,,
3048sun01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528408854/Spring2018/3048SUN01_red_1.jpg,3048SUN01_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528408855/Spring2018/3048SUN01_red_2.jpg,3048SUN01_red_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528408856/Spring2018/3048SUN01_red_5.jpg,3048SUN01_red_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528408857/Spring2018/3048SUN01_red_6.jpg,3048SUN01_red_6,no,hi-res,,,,,,,,,,,,,,,,
3012sfh02_vinotinto,Colour,https://res.cloudinary.com/maaji/image/upload/v1528405703/Spring2018/3012SFH02_wine_1.jpg,3012SFH02_wine_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528405704/Spring2018/3012SFH02_wine_2.jpg,3012SFH02_wine_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528405705/Spring2018/3012SFH02_wine_3.jpg,3012SFH02_wine_3,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528405705/Spring2018/3012SFH02_wine_4.jpg,3012SFH02_wine_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528405706/Spring2018/3012SFH02_wine_5.jpg,3012SFH02_wine_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528405707/Spring2018/3012SFH02_wine_6.jpg,3012SFH02_wine_6,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528405708/Spring2018/3012SFH02_wine_7.jpg,3012SFH02_wine_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528405709/Spring2018/3012SFH02_wine_8.jpg,3012SFH02_wine_8,no,hi-res
2021sfa02_vinotinto,Colour,https://res.cloudinary.com/maaji/image/upload/v1528337482/Spring2018/2021SFA02_wine_1.jpg,2021SFA02_wine_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528337483/Spring2018/2021SFA02_wine_2.jpg,2021SFA02_wine_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528337483/Spring2018/2021SFA02_wine_7.jpg,2021SFA02_wine_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528337484/Spring2018/2021SFA02_wine_8.jpg,2021SFA02_wine_8,no,hi-res,,,,,,,,,,,,,,,,
1916sfh02_vinotinto,Colour,https://res.cloudinary.com/maaji/image/upload/v1528335523/Spring2018/1916SFH02_wine_1.jpg,1916SFH02_wine_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528335524/Spring2018/1916SFH02_wine_2.jpg,1916SFH02_wine_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2123sra01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528399151/Spring2018/2123SRA01_blue_1.jpg,2123SRA01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528399152/Spring2018/2123SRA01_blue_2.jpg,2123SRA01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
2118ssf01_vinotinto,Colour,https://res.cloudinary.com/maaji/image/upload/v1528397691/Spring2018/2118SSF01_wine_1.jpg,2118SSF01_wine_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528397692/Spring2018/2118SSF01_wine_2.jpg,2118SSF01_wine_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528397969/Spring2018/2118SSF01_wine_7.jpg,2118SSF01_wine_7,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528397969/Spring2018/2118SSF01_wine_8.jpg,2118SSF01_wine_8,no,hi-res,,,,,,,,,,,,,,,,
1045trs01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528220733/Spring2018/1045TRS01_blue_1.jpg,1045TRS01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528220734/Spring2018/1045TRS01_blue_2.jpg,1045TRS01_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528220735/Spring2018/1045TRS01_blue_5.jpg,1045TRS01_blue_5,no,hi-res,,,,,,,,,,,,,,,,,,,,
1042trs01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528204117/Spring2018/1042TRS01_blue_1.jpg,1042TRS01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528204118/Spring2018/1042TRS01_blue_2.jpg,1042TRS01_blue_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528204120/Spring2018/1042TRS01_blue_5.jpg,1042TRS01_blue_5,no,hi-res,,,,,,,,,,,,,,,,,,,,
1043trs01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528219019/Spring2018/1043TRS01_red_1.jpg,1043TRS01_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528219020/Spring2018/1043TRS01_red_2.jpg,1043TRS01_red_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528219021/Spring2018/1043TRS01_red_5.jpg,1043TRS01_red_5,no,hi-res,,,,,,,,,,,,,,,,,,,,
1044trs01_negro,Colour,https://res.cloudinary.com/maaji/image/upload/v1528219871/Spring2018/1044TRS01_black_1.jpg,1044TRS01_black_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528219872/Spring2018/1044TRS01_black_2.jpg,1044TRS01_black_2,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528219873/Spring2018/1044TRS01_black_5.jpg,1044TRS01_black_5,no,hi-res,,,,,,,,,,,,,,,,,,,,
1048tss01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528223976/Spring2018/1048TSS01_blue_1.jpg,1048TSS01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528223979/Spring2018/1048TSS01_blue_2.jpg,1048TSS01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1049tss01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528224141/Spring2018/1049TSS01_blue_1.jpg,1049TSS01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528224141/Spring2018/1049TSS01_blue_2.jpg,1049TSS01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1050tss01_amarillo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528224590/Spring2018/1050TSS01_yellow_1.jpg,1050TSS01_yellow_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528224592/Spring2018/1050TSS01_yellow_2.jpg,1050TSS01_yellow_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1040tbs01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528203645/Spring2018/1040TBS01_blue_1.jpg,1040TBS01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528203646/Spring2018/1040TBS01_blue_2.jpg,1040TBS01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1041tbs01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528204113/Spring2018/1041TBS01_blue_1.jpg,1041TBS01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528204115/Spring2018/1041TBS01_blue_2.jpg,1041TBS01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1046tsf01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528221035/Spring2018/1046TSF01_blue_1.jpg,1046TSF01_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528221036/Spring2018/1046TSF01_blue_2.jpg,1046TSF01_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1047tsf01_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1528221310/Spring2018/1047TSF01_red_1.jpg,1047TSF01_red_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528221311/Spring2018/1047TSF01_red_2.jpg,1047TSF01_red_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1038tsl01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528203643/Spring2018/1038TSL01_blue_1.jpg,1038TSL01_blue_1,yes,hi-res,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039tsl01_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1528203644/Spring2018/1039TSL01_blue_1.jpg,1039TSL01_blue_1,yes,hi-res,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539csd01_anaranjado,Colour,https://res.cloudinary.com/maaji/image/upload/v1528461600/HigSummer2018/1539CSD01_orange_3.jpg,1539CSD01_orange_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1528461601/HigSummer2018/1539CSD01_orange_4.jpg,1539CSD01_orange_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
