lv1_code,,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
1835ALC03_gray_lg,1835ALC03,Size,1835ALC03_gray_lg,active,Maaji,LARGE,7702781041632,LARGE,159000,COP Price
1786ALC06_pink_xs,1786ALC06,Size,1786ALC06_pink_xs,active,Maaji,EXTRA SMALL,7702781034955,EXTRA SMALL,149900,COP Price
1786ALC06_pink_sm,1786ALC06,Size,1786ALC06_pink_sm,active,Maaji,SMALL,7702781034962,SMALL,149900,COP Price
1786ALC06_pink_md,1786ALC06,Size,1786ALC06_pink_md,active,Maaji,MEDIUM,7702781034979,MEDIUM,149900,COP Price
1786ALC06_pink_lg,1786ALC06,Size,1786ALC06_pink_lg,active,Maaji,LARGE,7702781034986,LARGE,149900,COP Price
1863ALM05_gray_xs,1863ALM05,Size,1863ALM05_gray_xs,active,Maaji,EXTRA SMALL,7702781039615,EXTRA SMALL,169900,COP Price
1863ALM05_gray_sm,1863ALM05,Size,1863ALM05_gray_sm,active,Maaji,SMALL,7702781039622,SMALL,169900,COP Price
1863ALM05_gray_md,1863ALM05,Size,1863ALM05_gray_md,active,Maaji,MEDIUM,7702781039639,MEDIUM,169900,COP Price
1863ALM05_gray_lg,1863ALM05,Size,1863ALM05_gray_lg,active,Maaji,LARGE,7702781039646,LARGE,169900,COP Price
1866ALM01_gray_xs,1866ALM01,Size,1866ALM01_gray_xs,active,Maaji,EXTRA SMALL,7702781035730,EXTRA SMALL,179900,COP Price
1866ALM01_gray_sm,1866ALM01,Size,1866ALM01_gray_sm,active,Maaji,SMALL,7702781035747,SMALL,179900,COP Price
1866ALM01_gray_md,1866ALM01,Size,1866ALM01_gray_md,active,Maaji,MEDIUM,7702781035754,MEDIUM,179900,COP Price
1866ALM01_gray_lg,1866ALM01,Size,1866ALM01_gray_lg,active,Maaji,LARGE,7702781035761,LARGE,179900,COP Price
1825ALM04_black_xs,1825ALM04,Size,1825ALM04_black_xs,active,Maaji,EXTRA SMALL,7702781041472,EXTRA SMALL,179900,COP Price
1825ALM04_black_sm,1825ALM04,Size,1825ALM04_black_sm,active,Maaji,SMALL,7702781041489,SMALL,179900,COP Price
1825ALM04_black_md,1825ALM04,Size,1825ALM04_black_md,active,Maaji,MEDIUM,7702781041496,MEDIUM,179900,COP Price
1825ALM04_black_lg,1825ALM04,Size,1825ALM04_black_lg,active,Maaji,LARGE,7702781041502,LARGE,179900,COP Price
1823ALL04_gray_xs,1823ALL04,Size,1823ALL04_gray_xs,active,Maaji,EXTRA SMALL,7702781039011,EXTRA SMALL,179900,COP Price
1823ALL04_gray_sm,1823ALL04,Size,1823ALL04_gray_sm,active,Maaji,SMALL,7702781039028,SMALL,179900,COP Price
1823ALL04_gray_md,1823ALL04,Size,1823ALL04_gray_md,active,Maaji,MEDIUM,7702781039035,MEDIUM,179900,COP Price
1823ALL04_gray_lg,1823ALL04,Size,1823ALL04_gray_lg,active,Maaji,LARGE,7702781039042,LARGE,179900,COP Price
1822ALL04_gray_xs,1823ALL04,Size,1822ALL04_gray_xs,active,Maaji,EXTRA SMALL,7702781039011,EXTRA SMALL,179900,COP Price
1822ALL04_gray_sm,1823ALL04,Size,1822ALL04_gray_sm,active,Maaji,SMALL,7702781039028,SMALL,179900,COP Price
1822ALL04_gray_md,1823ALL04,Size,1822ALL04_gray_md,active,Maaji,MEDIUM,7702781039035,MEDIUM,179900,COP Price
1822ALL04_gray_lg,1823ALL04,Size,1822ALL04_gray_lg,active,Maaji,LARGE,7702781039042,LARGE,179900,COP Price
1795APA04_white_sm,1795APA04,Size,1795APA04_white_sm,active,Maaji,SMALL,7702781037840,SMALL,169900,COP Price
1795APA04_white_md,1795APA04,Size,1795APA04_white_md,active,Maaji,MEDIUM,7702781037857,MEDIUM,169900,COP Price
1795APA04_white_lg,1795APA04,Size,1795APA04_white_lg,active,Maaji,LARGE,7702781037864,LARGE,169900,COP Price
1888ATT02_white_sm,1888ATT02,Size,1888ATT02_white_sm,active,Maaji,SMALL,7702781035945,SMALL,79900,COP Price
1888ATT02_white_md,1888ATT02,Size,1888ATT02_white_md,active,Maaji,MEDIUM,7702781035952,MEDIUM,79900,COP Price
1888ATT02_white_lg,1888ATT02,Size,1888ATT02_white_lg,active,Maaji,LARGE,7702781035969,LARGE,79900,COP Price
1883ATT06_beige_sm,1883ATT06,Size,1883ATT06_beige_sm,active,Maaji,SMALL,7702781043889,SMALL,79900,COP Price
1883ATT06_beige_md,1883ATT06,Size,1883ATT06_beige_md,active,Maaji,MEDIUM,7702781043896,MEDIUM,79900,COP Price
1883ATT06_beige_lg,1883ATT06,Size,1883ATT06_beige_lg,active,Maaji,LARGE,7702781043902,LARGE,79900,COP Price
1883ATT01_white_sm,1883ATT01,Size,1883ATT01_white_sm,active,Maaji,SMALL,7702781043780,SMALL,79900,COP Price
1883ATT01_white_md,1883ATT01,Size,1883ATT01_white_md,active,Maaji,MEDIUM,7702781043797,MEDIUM,79900,COP Price
1883ATT01_white_lg,1883ATT01,Size,1883ATT01_white_lg,active,Maaji,LARGE,7702781043803,LARGE,79900,COP Price
1892ALY02_orange_sm,1892ALY02,Size,1892ALY02_orange_sm,active,Maaji,SMALL,7702781030162,SMALL,79900,COP Price
1892ALY02_orange_md,1892ALY02,Size,1892ALY02_orange_md,active,Maaji,MEDIUM,7702781030179,MEDIUM,79900,COP Price
1892ALY02_orange_lg,1892ALY02,Size,1892ALY02_orange_lg,active,Maaji,LARGE,7702781030186,LARGE,79900,COP Price
1880ATS02_white_sm,1880ATS02,Size,1880ATS02_white_sm,active,Maaji,SMALL,7702781030766,SMALL,79900,COP Price
1880ATS02_white_md,1880ATS02,Size,1880ATS02_white_md,active,Maaji,MEDIUM,7702781030773,MEDIUM,79900,COP Price
1880ATS02_white_lg,1880ATS02,Size,1880ATS02_white_lg,active,Maaji,LARGE,7702781030780,LARGE,79900,COP Price
1787ALY04_gray_sm,1787ALY04,Size,1787ALY04_gray_sm,active,Maaji,SMALL,7702781037246,SMALL,119900,COP Price
1787ALY04_gray_md,1787ALY04,Size,1787ALY04_gray_md,active,Maaji,MEDIUM,7702781037253,MEDIUM,119900,COP Price
1787ALY04_gray_lg,1787ALY04,Size,1787ALY04_gray_lg,active,Maaji,LARGE,7702781037260,LARGE,119900,COP Price
1884ALY01_white_sm,1884ALY01,Size,1884ALY01_white_sm,active,Maaji,SMALL,7702781043636,SMALL,119900,COP Price
1884ALY01_white_md,1884ALY01,Size,1884ALY01_white_md,active,Maaji,MEDIUM,7702781043643,MEDIUM,119900,COP Price
1884ALY01_white_lg,1884ALY01,Size,1884ALY01_white_lg,active,Maaji,LARGE,7702781043650,LARGE,119900,COP Price
1869ALS02_pink_sm,1869ALS02,Size,1869ALS02_pink_sm,active,Maaji,SMALL,7702781030063,SMALL,119900,COP Price
1869ALS02_pink_md,1869ALS02,Size,1869ALS02_pink_md,active,Maaji,MEDIUM,7702781030070,MEDIUM,119900,COP Price
1869ALS02_pink_lg,1869ALS02,Size,1869ALS02_pink_lg,active,Maaji,LARGE,7702781030087,LARGE,119900,COP Price
1864ALY01_white_sm,1864ALY01,Size,1864ALY01_white_sm,active,Maaji,SMALL,7702781036799,SMALL,79900,COP Price
1864ALY01_white_md,1864ALY01,Size,1864ALY01_white_md,active,Maaji,MEDIUM,7702781036805,MEDIUM,79900,COP Price
1864ALY01_white_lg,1864ALY01,Size,1864ALY01_white_lg,active,Maaji,LARGE,7702781036812,LARGE,79900,COP Price
1865AHL01_white_sm,1865AHL01,Size,1865AHL01_white_sm,active,Maaji,SMALL,7702781036546,SMALL,119900,COP Price
1865AHL01_white_md,1865AHL01,Size,1865AHL01_white_md,active,Maaji,MEDIUM,7702781036553,MEDIUM,119900,COP Price
1865AHL01_white_lg,1865AHL01,Size,1865AHL01_white_lg,active,Maaji,LARGE,7702781036560,LARGE,119900,COP Price
1870AJK01_assorted_sm,1870AJK01,Size,1870AJK01_assorted_sm,active,Maaji,SMALL,7702781032814,SMALL,219900,COP Price
1870AJK01_assorted_md,1870AJK01,Size,1870AJK01_assorted_md,active,Maaji,MEDIUM,7702781032821,MEDIUM,219900,COP Price
1870AJK01_assorted_lg,1870AJK01,Size,1870AJK01_assorted_lg,active,Maaji,LARGE,7702781032838,LARGE,219900,COP Price
1845AJK03_gray_sm,1845AJK03,Size,1845AJK03_gray_sm,active,Maaji,SMALL,7702781040475,SMALL,219900,COP Price
1845AJK03_gray_md,1845AJK03,Size,1845AJK03_gray_md,active,Maaji,MEDIUM,7702781040482,MEDIUM,219900,COP Price
1845AJK03_gray_lg,1845AJK03,Size,1845AJK03_gray_lg,active,Maaji,LARGE,7702781040499,LARGE,219900,COP Price
1885ASH01_gray_xs,1885ASH01,Size,1885ASH01_gray_xs,active,Maaji,EXTRA SMALL,7702781035181,EXTRA SMALL,99900,COP Price
1885ASH01_gray_sm,1885ASH01,Size,1885ASH01_gray_sm,active,Maaji,SMALL,7702781035198,SMALL,99900,COP Price
1885ASH01_gray_md,1885ASH01,Size,1885ASH01_gray_md,active,Maaji,MEDIUM,7702781035204,MEDIUM,99900,COP Price
1885ASH01_gray_lg,1885ASH01,Size,1885ASH01_gray_lg,active,Maaji,LARGE,7702781035211,LARGE,99900,COP Price
